job_id	job_role	company	title	experience	education	employment_type	skills	embedding_text
54389744	인사/노무	딜라이트메리지	주말 축의대 매니저 모집 (직장인 부업 가능)	경력무관	초대졸	프리랜서	Excel, 회계, 인사(HR), 채용, 계약	제목: 주말 축의대 매니저 모집 (직장인 부업 가능). 직무: 인사·HR·총무. 요구역량: 엑셀. 우대역량: 계약. 경력: 경력무관. 학력: 초대졸. 고용형태: 프리랜서.
54389086	인사/노무	(주)모스원	교육담당자(대리급)-글로벌 프리미엄 호텔	경력	초대졸	정규직	기획, 영어, 인사(HR), 채용	제목: 교육담당자(대리급)-글로벌 프리미엄 호텔. 직무: 인사·HR·총무. 요구역량: 콘텐츠. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54385424	회계/재무	(주)한국철도차량엔지니어링	사무보조 및 경리회계 아르바이트 모집	경력무관	학력무관	아르바이트	AI, 문서화, 회계, 인사(HR), 채용	제목: 사무보조 및 경리회계 아르바이트 모집. 직무: 회계·재무·경영관리. 우대역량: AI, 회계. 경력: 경력무관. 학력: 학력무관. 고용형태: 아르바이트.
54381421	회계/재무	(주)메디컬맵	(주)메디컬맵 회계·세무·재무 경력 채용 공고	경력	초대졸	정규직	Excel, 문서화, 회계, 재무, 세무/결산, 인사(HR), 채용	제목: (주)메디컬맵 회계·세무·재무 경력 채용 공고. 직무: 회계·재무·경영관리. 요구역량: 엑셀, 세무, 회계. 우대역량: 재무. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54380205	회계/재무	훼어쉽핑코리아(주)	총무/회계부  모집 공고 - 정규직	경력	초대졸	정규직	회계, 인사(HR), 채용	제목: 총무/회계부  모집 공고 - 정규직. 직무: 회계·재무·경영관리. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54378892	회계/재무	새빛회계법인	[포비스마자르 새빛회계법인] Payroll Assistant Manager	경력	대졸	정규직	문서화, 커뮤니케이션, 영어, 회계, 인사(HR), 노무, 채용	제목: [포비스마자르 새빛회계법인] Payroll Assistant Manager. 직무: 회계·재무·경영관리. 요구역량: 급여. 우대역량: 회계, 노무, 급여. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54378841	회계/재무	새빛회계법인	[포비스마자르 새빛회계법인] Senior Payroll Specialist	경력	대졸	정규직	데이터, 문서화, 커뮤니케이션, 영어, 회계, 인사(HR), 노무, 채용	제목: [포비스마자르 새빛회계법인] Senior Payroll Specialist. 직무: 회계·재무·경영관리. 요구역량: 급여. 우대역량: 회계, 노무, 급여. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54378056	인사/노무	본푸드서비스(주)	본푸드서비스(주) 채용담당자(경력직) 수시채용 공고	경력	대졸	정규직	데이터, 커뮤니케이션, 기획, 전략, 인사(HR), 채용, 계약	제목: 본푸드서비스(주) 채용담당자(경력직) 수시채용 공고. 직무: 인사·HR·총무. 우대역량: 데이터, 전략, 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54376349	인사/노무	(주)에프지푸드	(주)에프지푸드 운영지원팀 [사원] 채용 공고	경력	대졸	정규직	데이터, Excel, 커뮤니케이션, 예산, 인사(HR), 채용	제목: (주)에프지푸드 운영지원팀 [사원] 채용 공고. 직무: 인사·HR·총무. 요구역량: 데이터, 엑셀, 커뮤니케이션. 우대역량: 데이터. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54374129	인사/노무	피플워크(주)	글로벌 서치펌 Recruiting Specialist 모집	인턴/교육생	대졸	기타/미상	기획, 인사(HR), 채용	제목: 글로벌 서치펌 Recruiting Specialist 모집. 직무: 인사·HR·총무. 경력: 인턴/교육생. 학력: 대졸. 고용형태: 기타/미상.
54374117	인사/노무	피플워크(주)	외국계유명회사 HR Business Partner	경력	대졸	정규직	기획, 영어, 인사(HR), 채용	제목: 외국계유명회사 HR Business Partner. 직무: 인사·HR·총무. 요구역량: HR. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54373265	인사/노무	워크맨그룹 주식회사	[에너지기업] HRBP	경력	대졸	정규직	기획, 전략, 프로젝트관리(PM), 인사(HR), 노무, 채용, 컴플라이언스, 리스크관리	제목: [에너지기업] HRBP. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54373144	인사/노무	씨비알이코리아(주)	[CBRE Korea] People Ops Generalist (Fixed-Term)	신입·경력	대졸	계약직	데이터, 보고서작성, 커뮤니케이션, 프로젝트관리(PM), 영어, 세무/결산, CRM, 인사(HR), 채용, 계약, 컴플라이언스	제목: [CBRE Korea] People Ops Generalist (Fixed-Term). 직무: 인사·HR·총무. 경력: 신입·경력. 학력: 대졸. 고용형태: 계약직.
54360951	회계/재무	포트로직스(주)	재무관리 (경력 8년 이상)	경력	초대졸	계약직	기획, 회계, 재무, 세무/결산, 영업/세일즈, 인사(HR)	제목: 재무관리 (경력 8년 이상). 직무: 회계·재무·경영관리. 요구역량: 영업, 판매, 재무. 우대역량: 세무사. 경력: 경력. 학력: 초대졸. 고용형태: 계약직.
54366225	인사/노무	헤니앤머코이	HR 교육·운영 담당 (Training & Operations Specialist)	경력	대졸	정규직	Excel, PPT, Office, 커뮤니케이션, 기획, 고객관리, 인사(HR), 채용	제목: HR 교육·운영 담당 (Training & Operations Specialist). 직무: 인사·HR·총무. 요구역량: 개발, 커뮤니케이션. 우대역량: excel, ppt, 콘텐츠, 컴퓨터활용능력. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54365695	인사/노무	주식회사 엘리튜드	[대기업] 조직문화개발 / 조직문화 담당 (관련 경력 10년 이상)	경력	대졸	정규직	Python, 보고서작성, 커뮤니케이션, 협업, 기획, 전략, 프로젝트관리(PM), 영어, 인사(HR), 채용	제목: [대기업] 조직문화개발 / 조직문화 담당 (관련 경력 10년 이상). 직무: 인사·HR·총무. 요구역량: 개발, HRD. 우대역량: 개발, 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54335526	인사/노무	굿커리어	HRD/기업연수원/4~12년/충북/유명중견기업	경력	대졸	정규직	기획, 영어, 일본어, 중국어, 인사(HR), 채용	제목: HRD/기업연수원/4~12년/충북/유명중견기업. 직무: 인사·HR·총무. 우대역량: 개발. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54359342	인사/노무	노무법인에이치알에스	노무법인에이치알에스 급여&4대보험 관리 담당자 모집	경력	초대졸	정규직	Excel, 커뮤니케이션, 인사(HR), 노무, 채용	제목: 노무법인에이치알에스 급여&4대보험 관리 담당자 모집. 직무: 인사·HR·총무. 요구역량: 엑셀, 커뮤니케이션. 우대역량: 노무. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54358271	인사/노무	SMI	[서울 성동] 광고대행사 총무	신입·경력	초대졸	정규직	문서화, 기획, 마케팅, 인사(HR), 채용, 계약	제목: [서울 성동] 광고대행사 총무. 직무: 인사·HR·총무. 요구역량: 총무, 계약. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직.
54357487	인사/노무	(주)데일리샷	HR Manager (3년 이상)	경력	학력무관	정규직	AI, Office, 기획, 인사(HR), 채용	제목: HR Manager (3년 이상). 직무: 인사·HR·총무. 우대역량: AI, HR. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54324780	인사/노무	(주)세스코	(주)세스코 노무관리/ER 담당자 채용	경력	대졸	정규직	데이터, Office, 문서화, 커뮤니케이션, 기획, 인사(HR), 노무, 채용, 컴플라이언스, 리스크관리	제목: (주)세스코 노무관리/ER 담당자 채용. 직무: 인사·HR·총무. 요구역량: 노무. 우대역량: 데이터, 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54351788	인사/노무	(주)데일리워크	[신입채용/정규직] HR 사무직(채용, 면접안내, 인원관리) 채용	신입	학력무관	정규직	인사(HR), 채용, 계약	제목: [신입채용/정규직] HR 사무직(채용, 면접안내, 인원관리) 채용. 직무: 인사·HR·총무. 경력: 신입. 학력: 학력무관. 고용형태: 정규직.
54347550	인사/노무	(주)본투윈	[본투윈] 경영지원(비서) 경력사원 채용	경력	학력무관	정규직	커뮤니케이션, 기획, 인사(HR), 채용, 법률/법무	제목: [본투윈] 경영지원(비서) 경력사원 채용. 직무: 인사·HR·총무. 우대역량: 커뮤니케이션. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
52952664	인사/노무	(주)코드잇	Talent Acquisition 인턴	인턴/교육생	학력무관	기타/미상	데이터, AI, 커뮤니케이션, 기획, ERP, 인사(HR), 채용, 계약	제목: Talent Acquisition 인턴. 직무: 인사·HR·총무. 경력: 인턴/교육생. 학력: 학력무관. 고용형태: 기타/미상.
54340055	인사/노무	(주)원월드	(주)원월드 경영지원 신입/경력 채용	신입·경력	초대졸	정규직	회계, 재무, 세무/결산, ERP, 인사(HR), 채용	제목: (주)원월드 경영지원 신입/경력 채용. 직무: 인사·HR·총무. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직.
54339615	인사/노무	(주)모닝인	파견/사무직  경력무관 (수시채용) - 파견직 채용	경력무관	고졸	파견직	Office, 회계, 인사(HR), 채용, 계약	제목: 파견/사무직  경력무관 (수시채용) - 파견직 채용. 직무: 인사·HR·총무. 우대역량: 회계, 급여, 사무. 경력: 경력무관. 학력: 고졸. 고용형태: 파견직.
54338405	인사/노무	헤니앤머코이	외국계 리테일 HRM Manager (차장급)	경력	대졸	정규직	데이터, Office, 문서화, 커뮤니케이션, 협업, 기획, 전략, 프로젝트관리(PM), 영어, 인사(HR), 노무, 채용, 계약, 컴플라이언스	제목: 외국계 리테일 HRM Manager (차장급). 직무: 인사·HR·총무. 요구역량: HR. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54337403	인사/노무	헤니앤머코이	People Relation (ER) & Solution Manager 부장급 - 유명 외국계	경력	대졸	정규직	데이터, Office, 보고서작성, 커뮤니케이션, 협업, 기획, 전략, 프로젝트관리(PM), ERP, 인사(HR), 노무, 채용, 법률/법무, 컴플라이언스	제목: People Relation (ER) & Solution Manager 부장급 - 유명 외국계. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54267898	인사/노무	아이비커리어(주)	[6개월/종로/대기업] SK에코플랜트 HR 지원 담당자 채용	경력무관	고졸	계약직·파견직	ERP, 마케팅, 인사(HR), 채용, 계약	제목: [6개월/종로/대기업] SK에코플랜트 HR 지원 담당자 채용. 직무: 인사·HR·총무. 요구역량: HR. 경력: 경력무관. 학력: 고졸. 고용형태: 계약직·파견직.
54336696	인사/노무	(주)헬로서치	[유명게임사] Global HRBP	경력	대졸	정규직	커뮤니케이션, 기획, 전략, 영어, 인사(HR)	제목: [유명게임사] Global HRBP. 직무: 인사·HR·총무. 요구역량: HR. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54335690	인사/노무	(주)유비소시어스	[ 대기업] 내/외부 핵심인재 확보 및 관리 담당	경력	대졸	정규직	기획, 영어, 인사(HR), 채용	제목: [ 대기업] 내/외부 핵심인재 확보 및 관리 담당. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54335622	인사/노무	(주)원더플컨설팅	병,의원 총무 재료구매발주. (구매발주업무)	경력	고졸	정규직	데이터, 기획, 회계, 인사(HR), 채용	제목: 병,의원 총무 재료구매발주. (구매발주업무). 직무: 인사·HR·총무. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54331899	인사/노무	(주)스카우트	[국내1위 공유오피스] 채용담당 / 5~12년 (논현)	경력	대졸	정규직	데이터, Office, 기획, 전략, 마케팅, 인사(HR), 채용	제목: [국내1위 공유오피스] 채용담당 / 5~12년 (논현). 직무: 인사·HR·총무. 요구역량: 데이터. 우대역량: HR. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54314651	인사/노무	(주)맨파워그룹코리아	[선릉역/1Y] 유명 글로벌 의약품 기업 HR Generalist 채용	경력무관	대졸	계약직·파견직	Office, 커뮤니케이션, 기획, 프로젝트관리(PM), 영어, 인사(HR), 채용, 계약	제목: [선릉역/1Y] 유명 글로벌 의약품 기업 HR Generalist 채용. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 대졸. 고용형태: 계약직·파견직.
54187227	마케팅	(사)한국보건안전단체총연합회	(사)한국안전보건단체총연합회 홍보/경영지원 사무직 채용	경력	학력무관	계약직	커뮤니케이션, 기획, 마케팅, 인사(HR), 채용, 계약	제목: (사)한국안전보건단체총연합회 홍보/경영지원 사무직 채용. 직무: 마케팅·CRM. 우대역량: 커뮤니케이션. 경력: 경력. 학력: 학력무관. 고용형태: 계약직.
54323745	인사/노무	노무법인서현	노무법인 급여아웃소싱 채용(신입, 경력)	경력무관	학력무관	정규직	Office, 인사(HR), 노무, 채용	제목: 노무법인 급여아웃소싱 채용(신입, 경력). 직무: 인사·HR·총무. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54322821	인사/노무	(주)에버브레인써치	에버브레인써치 정규직 리서처 헤드헌터 채용 (신입/경력 무관)	경력무관	학력무관	정규직	협업, 인사(HR), 채용	제목: 에버브레인써치 정규직 리서처 헤드헌터 채용 (신입/경력 무관). 직무: 인사·HR·총무. 우대역량: SNS, HR. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54321723	인사/노무	에듀라인(주)	에듀라인(주)와 함께할 글로벌 사업운영/PM을 찾고 있어요	경력무관	학력무관	정규직	Office, 협업, 기획, 전략, 프로젝트관리(PM), 마케팅, 인사(HR), 법률/법무	제목: 에듀라인(주)와 함께할 글로벌 사업운영/PM을 찾고 있어요. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54320406	인사/노무	피플앤피플	㈜PNP(피플앤피플) 해외팀 헤드헌터 채용(외국어 가능자)	경력	대졸	위촉직·프리랜서	Office, 커뮤니케이션, 협업, 프로젝트관리(PM), 영어, 중국어, 영업/세일즈, 마케팅, 인사(HR), 채용, 계약	제목: ㈜PNP(피플앤피플) 해외팀 헤드헌터 채용(외국어 가능자). 직무: 인사·HR·총무. 우대역량: 영업, 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 위촉직·프리랜서.
54320371	인사/노무	피플앤피플	㈜PNP(피플앤피플) 헤드헌터 신입/경력 채용	경력무관	대졸	위촉직·프리랜서	커뮤니케이션, 기획, 영업/세일즈, 인사(HR), 채용, 리스크관리	제목: ㈜PNP(피플앤피플) 헤드헌터 신입/경력 채용. 직무: 인사·HR·총무. 우대역량: 영업, 커뮤니케이션. 경력: 경력무관. 학력: 대졸. 고용형태: 위촉직·프리랜서.
54270755	인사/노무	㈜유일이엔지	회계/경리/급여/총무 경력사원 모집(사원, 주임)	경력	대졸	정규직	Excel, Office, 회계, 세무/결산, ERP, 인사(HR), 채용	제목: 회계/경리/급여/총무 경력사원 모집(사원, 주임). 직무: 인사·HR·총무. 요구역량: 회계, 급여, 총무. 우대역량: 엑셀, 세무, 회계, ERP. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54029779	회계/재무	(주)비에스메디칼	[경영지원] 영업지원 및 경영지원 인원 모집 공고	신입	고졸	정규직	데이터, 보고서작성, 문서화, 커뮤니케이션, 프로젝트관리(PM), 회계, 재무, 세무/결산, 예산, 영업/세일즈, CRM, 인사(HR), 채용, 계약	제목: [경영지원] 영업지원 및 경영지원 인원 모집 공고. 직무: 회계·재무·경영관리. 우대역량: 커뮤니케이션. 경력: 신입. 학력: 고졸. 고용형태: 정규직.
54287882	인사/노무	(주)코드잇	교육 PM	경력무관	학력무관	계약직	데이터, AI, 커뮤니케이션, 협업, 프로젝트관리(PM), ERP, 인사(HR), 채용, 계약, 리스크관리	제목: 교육 PM. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 학력무관. 고용형태: 계약직.
54296283	인사/노무	(주)티피씨	[LIKEY] 피플 매니저 채용	인턴/교육생	고졸	기타/미상	데이터, Excel, 커뮤니케이션, 협업, 기획, 전략, 마케팅, 인사(HR), 채용	제목: [LIKEY] 피플 매니저 채용. 직무: 인사·HR·총무. 요구역량: 커뮤니케이션. 우대역량: 데이터, 콘텐츠, SNS, 커뮤니케이션, HR. 경력: 인턴/교육생. 학력: 고졸. 고용형태: 기타/미상.
54292954	회계/재무	(주)휘드베스트	(주)휘드베스트 회계·세무·재무(경영관리/수출입/경리/ERP) 채용 공고	경력무관	학력무관	정규직	데이터, Excel, 문서화, 협업, 회계, 재무, 세무/결산, ERP, 인사(HR), 채용	제목: (주)휘드베스트 회계·세무·재무(경영관리/수출입/경리/ERP) 채용 공고. 직무: 회계·재무·경영관리. 요구역량: 데이터, 엑셀, 협업, 세무, 회계. 우대역량: 세무, 결산, ERP. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54292608	인사/노무	디씨케이원(주)	HR Associate, Korea	경력	대졸	정규직	데이터, Excel, Office, 보고서작성, 문서화, 커뮤니케이션, 프로젝트관리(PM), 영어, 인사(HR), 채용, 법률/법무, 컴플라이언스	제목: HR Associate, Korea. 직무: 인사·HR·총무. 요구역량: HR. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54283888	인사/노무	(주)맨파워코리아	[]맨파워코리아 수원사업부 영업 컨설턴트 경력직 채용	경력	대졸	정규직	문서화, 영업/세일즈, 인사(HR), 채용	제목: []맨파워코리아 수원사업부 영업 컨설턴트 경력직 채용. 직무: 인사·HR·총무. 우대역량: 컴퓨터활용능력. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54254054	인사/노무	(주)메디테라피	[메디테라피] 채용 파트장	경력	초대졸	정규직	기획, 전략, 마케팅, 인사(HR), 채용	제목: [메디테라피] 채용 파트장. 직무: 인사·HR·총무. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54271764	인사/노무	(주)금오시설안전	(주)금오시설안전 경영관리부 (비서/총무)	경력무관	초대졸	정규직	Excel, 문서화, 인사(HR), 채용	제목: (주)금오시설안전 경영관리부 (비서/총무). 직무: 인사·HR·총무. 우대역량: 엑셀, 컴퓨터활용능력. 경력: 경력무관. 학력: 초대졸. 고용형태: 정규직.
54271261	인사/노무	(주)서울음향	행정비서 (경력/신입) 채용	경력무관	학력무관	정규직	Excel, PPT, Office, 커뮤니케이션, 영어, 회계, 재무, 세무/결산, 예산, ERP, 인사(HR), 채용, 계약	제목: 행정비서 (경력/신입) 채용. 직무: 인사·HR·총무. 우대역량: excel, ppt, 커뮤니케이션, 회계, 결산, 더존, ERP. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54265708	회계/재무	제일루버(유)	[제일루버] 경리&회계-전문건설업	경력무관	초대졸	정규직	회계, 재무, 세무/결산, ERP, 인사(HR), 노무, 채용, 계약	제목: [제일루버] 경리&회계-전문건설업. 직무: 회계·재무·경영관리. 우대역량: 컴퓨터활용능력. 경력: 경력무관. 학력: 초대졸. 고용형태: 정규직.
54259441	회계/재무	(주)코렉스건설기계	전반적인 경영지원(회계/총무)업무 연습하실 분	경력무관	초대졸	정규직·계약직	데이터, Excel, 회계, 재무, 세무/결산, ERP, 영업/세일즈, 인사(HR), 채용, 계약	제목: 전반적인 경영지원(회계/총무)업무 연습하실 분. 직무: 회계·재무·경영관리. 요구역량: 세무, 회계, 결산, 더존. 우대역량: 데이터, 엑셀, 세무사. 경력: 경력무관. 학력: 초대졸. 고용형태: 정규직·계약직.
54258849	회계/재무	(주)막시무스코리아	(주)막시무스코리아 경영지원 1명	경력	학력무관	정규직	문서화, 커뮤니케이션, 협업, 기획, 회계, 재무, ERP, 인사(HR), 채용, 계약, 법률/법무	제목: (주)막시무스코리아 경영지원 1명. 직무: 회계·재무·경영관리. 요구역량: 커뮤니케이션, 협업, 사무, 총무, 법무. 우대역량: 재무, ERP. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54258546	인사/노무	(주)블루개러지	[Blue Garage] HR (People Growth Partner)	경력	학력무관	정규직	AI, 협업, 기획, 전략, 인사(HR), 채용	제목: [Blue Garage] HR (People Growth Partner). 직무: 인사·HR·총무. 요구역량: 개발, 협업, HR. 우대역량: AI. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54257988	회계/재무	선진 기계설비	선진 기계설비 관리부 회계·세무·재무 담당자를 찾고 있어요	경력	학력무관	정규직	Excel, 커뮤니케이션, 회계, 재무, 세무/결산, ERP, 인사(HR), 채용	제목: 선진 기계설비 관리부 회계·세무·재무 담당자를 찾고 있어요. 직무: 회계·재무·경영관리. 요구역량: 엑셀, 세무, 회계, 결산. 우대역량: 세무, 회계, ERP. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54256626	회계/재무	벌스워크(주)	[벌스워크] 경영기획팀 경영지원 직무 채용	경력무관	학력무관	계약직	Excel, PPT, Office, 문서화, 기획, 프로젝트관리(PM), 회계, 재무, 세무/결산, 인사(HR), 채용, 계약	제목: [벌스워크] 경영기획팀 경영지원 직무 채용. 직무: 회계·재무·경영관리. 요구역량: excel, 회계. 우대역량: excel, 콘텐츠, 영상, 회계. 경력: 경력무관. 학력: 학력무관. 고용형태: 계약직.
54207117	인사/노무	(주)메디테라피	[메디테라피] 채용담당자	경력	초대졸	정규직	커뮤니케이션, 기획, 전략, 마케팅, 인사(HR), 채용	제목: [메디테라피] 채용담당자. 직무: 인사·HR·총무. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54246471	인사/노무	(주)코렉스건설기계	경영지원(총무 및 회계) 정규직 경력/신입 채용	신입·경력	초대졸	정규직·계약직	데이터, Excel, 회계, 재무, 세무/결산, ERP, 영업/세일즈, 인사(HR), 채용, 계약	제목: 경영지원(총무 및 회계) 정규직 경력/신입 채용. 직무: 인사·HR·총무. 요구역량: 세무, 회계, 결산, 더존. 우대역량: 데이터, 엑셀, 세무사. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직·계약직.
54242427	인사/노무	나이스노무법인	[나이스노무법인] 사업장관리 방문 (자문사관리 / 노무영업)	신입	초대졸	정규직	영업/세일즈, 인사(HR), 노무, 채용	제목: [나이스노무법인] 사업장관리 방문 (자문사관리 / 노무영업). 직무: 인사·HR·총무. 경력: 신입. 학력: 초대졸. 고용형태: 정규직.
54059937	인사/노무	유닛블랙	[B2B 택스테크 IT 스타트업 유닛블랙] TA Manager	경력	대졸	정규직	기획, 인사(HR), 채용	제목: [B2B 택스테크 IT 스타트업 유닛블랙] TA Manager. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54230207	인사/노무	(주)대한전광	[대한전광일산공장] 국내 LED전광판 A/S부 신입/경력사원	경력무관	학력무관	정규직	재무, 인사(HR), 채용	제목: [대한전광일산공장] 국내 LED전광판 A/S부 신입/경력사원. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54180628	인사/노무	에이치알에스코리아	[KT삼송본부] CRG센터 전산 해지처리 및 관련 상담	경력무관	고졸	정규직	인사(HR), 채용	제목: [KT삼송본부] CRG센터 전산 해지처리 및 관련 상담. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 고졸. 고용형태: 정규직.
54180687	인사/노무	에이치알에스코리아	[KT구로본부] 기업고객 전담센터(인기센터) 전산처리 및 상담	경력무관	고졸	정규직	회계, 영업/세일즈, 인사(HR)	제목: [KT구로본부] 기업고객 전담센터(인기센터) 전산처리 및 상담. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 고졸. 고용형태: 정규직.
54180743	인사/노무	에이치알에스코리아	[KT서울,원주] 핸드폰 요금제 변경 전산처리 및 상담	경력무관	고졸	정규직	인사(HR), 채용	제목: [KT서울,원주] 핸드폰 요금제 변경 전산처리 및 상담. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 고졸. 고용형태: 정규직.
54158915	인사/노무	(주)커리어넷	[커리어넷] 공공기관 채용대행 운영지원 담당자 모집	신입	학력무관	계약직	데이터, Excel, 커뮤니케이션, 기획, 인사(HR), 채용, 계약	제목: [커리어넷] 공공기관 채용대행 운영지원 담당자 모집. 직무: 인사·HR·총무. 요구역량: excel, 커뮤니케이션. 우대역량: 계약, 컴퓨터활용능력. 경력: 신입. 학력: 학력무관. 고용형태: 계약직.
54202857	인사/노무	알리파트너스 주식회사	알리파트너스(주) 투자일임사 경영관리본부 신입 직원 채용	경력무관	학력무관	정규직	프로젝트관리(PM), 회계, 세무/결산, 인사(HR), 채용	제목: 알리파트너스(주) 투자일임사 경영관리본부 신입 직원 채용. 직무: 인사·HR·총무. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직.
54189416	회계/재무	한국중소기업육성진흥재단주식회사	한국중소기업육성진흥재단주식회사 경영지원(회계·세무·재무) 경력 채용 공고	경력	학력무관	정규직	데이터, Excel, 커뮤니케이션, 협업, 회계, 재무, 세무/결산, 인사(HR), 채용	제목: 한국중소기업육성진흥재단주식회사 경영지원(회계·세무·재무) 경력 채용 공고. 직무: 회계·재무·경영관리. 요구역량: 데이터, 엑셀, 커뮤니케이션, 협업, 세무, 회계, 재무, 결산. 우대역량: 세무. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54179106	회계/재무	(주)유피뮤직	회계,정산 업무 인재 채용	경력	학력무관	계약직	Office, 보고서작성, 커뮤니케이션, 협업, 영어, 중국어, 회계, 재무, 인사(HR), 채용, 계약	제목: 회계,정산 업무 인재 채용. 직무: 회계·재무·경영관리. 요구역량: 회계. 우대역량: 커뮤니케이션. 경력: 경력. 학력: 학력무관. 고용형태: 계약직.
54176813	인사/노무	(주)발렉스서비스	[정규직/여의도] 잡매니저(도급/파견관리) 인재 채용	경력	초대졸	정규직	Excel, 커뮤니케이션, 인사(HR), 채용	제목: [정규직/여의도] 잡매니저(도급/파견관리) 인재 채용. 직무: 인사·HR·총무. 우대역량: 커뮤니케이션. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54014891	인사/노무	(주)성호라인	(주)성호라인 경영지원부 총무담당 경력직 사원을 모집합니다.	경력	초대졸	정규직	문서화, 회계, 세무/결산, 인사(HR), 채용	제목: (주)성호라인 경영지원부 총무담당 경력직 사원을 모집합니다.. 직무: 인사·HR·총무. 우대역량: 컴퓨터활용능력. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54122754	회계/재무	(주)파텍	(주)파텍 경영지원팀 회계·세무·재무 팀장님을 찾고 있어요	경력	초대졸	정규직	커뮤니케이션, 회계, 재무, 세무/결산, ERP, 인사(HR), 채용	제목: (주)파텍 경영지원팀 회계·세무·재무 팀장님을 찾고 있어요. 직무: 회계·재무·경영관리. 요구역량: 세무, 회계, 재무, 결산. 우대역량: 회계, ERP. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54069286	회계/재무	애드테크이노베이션	[광고대행사] 재무회계 및 총무 (1년계약직/중국어)	경력	대졸	계약직	커뮤니케이션, 영어, 중국어, 회계, 재무, 세무/결산, ERP, 마케팅, 인사(HR), 채용, 계약	제목: [광고대행사] 재무회계 및 총무 (1년계약직/중국어). 직무: 회계·재무·경영관리. 요구역량: 커뮤니케이션. 우대역량: 재무, ERP, 총무. 경력: 경력. 학력: 대졸. 고용형태: 계약직.
54038529	인사/노무	(주)굿모닝씨티에스	경영기획 및 관리 담당 경력 채용 공고	경력	학력무관	정규직	데이터, Excel, Office, 보고서작성, 문서화, 커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 회계, 예산, ERP, 인사(HR), 채용	제목: 경영기획 및 관리 담당 경력 채용 공고. 직무: 인사·HR·총무. 요구역량: 데이터, 엑셀, 커뮤니케이션. 우대역량: ERP. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54037182	인사/노무	(주) 씨나브로코리아	총무 경리 비서직 경력 모집	경력	대졸	정규직	전략, 회계, 인사(HR), 채용	제목: 총무 경리 비서직 경력 모집. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
